id,name,price,original_price,discount,discount_rate,rating_average,review_count,short_description,all_time_quantity_sold,authors,categories,publisher_vn,book_cover,number_of_page,manufacturer
252044264,Dragon Ball Super Tập 16: Chiến Binh Mạnh Nhất Vũ Trụ,25000,25000,0,0,4.6,20,Granola là người hành tinh Cereal cuối cùng còn sống sau trận càn quét của Frieza và quân đội Saiya. Anh đã dùng ngọc rồng của hành tinh Cereal để thực hiện điều ước biến mình thành chiến binh mạnh nh...,284,"['Akira Toriyama', 'Toyotarou']","Truyện Tranh, Manga, Comic",NXB Kim Đồng,Bìa mềm,192,Nhà Xuất Bản Kim Đồng
225254999,Chú Thuật Hồi Chiến Tập 10: Lễ Hội Đêm [Tặng Kèm Obi Và Thẻ Bo Góc Nhựa],28400,30000,1600,5,5.0,53,"Để có được cơ thể hoàn chỉnh, Muta Kokichi, cũng chính là “Mechamaru”, đã cấu kết với phe chú Song đàm phán thất bại, buộc cậu phải đối đầu Mahito. Liệu Muta có thoát khỏi cửa tử bằng kế sách bí mậ!? ...",678,['Gege Akutami'],"Truyện Tranh, Manga, Comic",NXB Kim Đồng,Bìa mềm,192,Nhà Xuất Bản Kim Đồng
262662802,Alice in borderland 11,34100,35000,900,3,4.8,4,"Arisu Ryohei tự nhận mình là một thành phần “ăn hại xã hội”, học hành lẹt đẹt nên đang cực kỳ chán đời. Trong một lần tụ tập than vãn cùng hai thằng bạn thân Karube và Chota, cả ba bất chợt nhìn thấy ...",31,['Haro Aso'],"Truyện Tranh, Manga, Comic",NXB Trẻ,Bìa mềm,168,NXB Trẻ
255338981,Con Trai Tôi Hình Như Là Gay – Tập 2 [Tặng Mini-Card + Bìa Áo 2 Mặt],34100,36000,1900,5,4.8,5,"Chồng tôi đi làm xa, bình thường tôi sống cùng hai con trai. Cả hai đứa thật sự đều rất ngoan. Đứa con trai lớn Hiroki hình như có tình cảm với cậu bạn cùng lớp tên Daigo. Tuy thằng bé cố ý che giấu đ...",68,['Okura'],"Truyện Tranh, Manga, Comic",Wings Books,Bìa mềm,130,Nhà Xuất Bản Kim Đồng
257863016,Iruma Giá Đáo Tập 13 [Tặng kèm Postcard],24900,25000,100,0,5.0,8,"Học sinh năm nhất trường ác ma Babyls đãbước vào ngày đầu tiên của Lễ Thu Hoạch kì thi sinh tồn cạnh tranh về con mồi thu hoạch.Trong lúc cả lớp đang điên cuồng săn lùng điểm số, Iruma lại đánh chén ...",94,['Osamu Nishi'],"Truyện Tranh, Manga, Comic",Kim Đồng,Bìa mềm,192,Nhà Xuất Bản Kim Đồng
252648898,Alice in borderland - Tập 8,30100,35000,4900,14,5.0,8,"Arisu Ryohei tự nhận mình là một thành phần “ăn hại xã hội”, học hành lẹt đẹt nên đang cực kỳ chán đời. Trong một lần tụ tập than vãn cùng hai thằng bạn thân Karube và Chota, cả ba bất chợt nhìn thấy ...",200,['Haro Aso'],"Truyện Tranh, Manga, Comic",NXB Trẻ,Bìa mềm,164,NXB Trẻ
247444608,Cậu Ma Nhà Xí Hanako Tập 16 [Tặng Kèm 1 Trong 2 Mẫu Bookmark Cài PVC],27100,30000,2900,10,5.0,23,"Sau khi dâng vật hiến tế, liên kết giữa hai bờ dương gian và âm thế đã hoàn toàn bị cắt đứt. Trong lúc tìm cách tiếp cận Cảnh giới, Nene và Ko đã bước chân vào “Căn nhà màu đỏ” bị nguyền rủa. Và rồi x...",434,['AidaIro'],"Truyện Tranh, Manga, Comic",NXB Kim Đồng,Bìa mềm,178,Nhà Xuất Bản Kim Đồng
249044173,Kaguya-Sama: Cuộc Chiến Tỏ Tình - Tập 14 [Tặng Kèm Bảng Mini Bookmark],37900,40000,2100,5,5.0,9,"Hội trưởng Shirogane Miyuki và hội phó Shinomiya Kaguya gặp nhau tại Hội Học Sinh của học viện Shuchiin, nơi hội tụ của những con người thuộc tầng lớp thượng lưu… Đây là câu chuyện tình cảm hài hước ...",156,['Aka Akasaka'],"Truyện Tranh, Manga, Comic",NXB Kim Đồng,Bìa mềm,212,Nhà Xuất Bản Kim Đồng
225909083,Black Jack 17 (Bìa mềm),30000,30000,0,0,5.0,30,"Câu chuyện xoay quanh việc chữa bệnh cứu người và những vấn đề y khoa, trong đó nhân vật chính là Black Jack, một bác sĩ tài giỏi nhưng “quái dị”. Điểm đặc biệt của anh chính là một vết sẹo dài trên k...",467,['Osamu Tezuka'],"Truyện Tranh, Manga, Comic",NXB Trẻ,Bìa mềm,228,NXB Trẻ
261969107,Shaman King 33,34100,35000,900,3,5.0,3,"Asakura Yo vốn là con nhà nòi, sinh ra trong một gia đình hành nghề shaman - pháp sư. Như bất kỳ shaman nào khác, mục tiêu cuối cùng của cậu chính là ngôi vị Shaman king, người duy nhất có mối liên kế...",56,['Hiroyuki Takei'],"Truyện Tranh, Manga, Comic",NXB Trẻ,Bìa mềm,192,NXB Trẻ
200780130,Người bà tài giỏi vùng Saga – Tập 9,45100,52000,6900,13,5.0,180,"Người bà tài giỏi vùng Saga 9 – Vui sống với cái nghèoThời gian thấm thoắt trôi qua, Akihiro ở Saga với bà ngoại, với Nanri và các bạn tuy vẫn nghèo nhưng lúc nào cũng đầy niềm vui. Akihiro vẫn trải ...",1945,"['Yoshichi Shimada', 'Saburo Ishikawa']",Tranh Truyện,SkyComics,Bìa mềm,194,Nhà Xuất Bản Phụ Nữ
261028254,MASHLE Tập 2: Mash Burnedead Và Pháp Thuật Sắt [Tặng Kèm Postcard],29100,30000,900,3,5.0,3,"Trong trận đấu với Lance – pháp sư thiên tài hai vạch sẹo, Mash đã cảm động trước nét tính cách không ngờ của cậu…!? Tránh vỏ dưa gặp vỏ dừa, một buổi ngoại khóa bất ngờ được tổ chức với sự tham gia c...",77,['Hajime Komoto'],"Truyện Tranh, Manga, Comic",NXB Kim Đồng,Bìa mềm,200,Nhà Xuất Bản Kim Đồng
247444605,Kaguya-Sama: Cuộc Chiến Tỏ Tình Tập 13,30600,40000,9400,24,5.0,14,"Hội trưởng Shirogane Miyuki và hội phó Shinomiya Kaguya gặp nhau tại Hội Học Sinh của học viện Shuchiin, nơi hội tụ của những con người thuộc tầng lớp thượng lưu…Đây là câu chuyện tình cảm hài hước m...",166,['Aka Akasaka'],"Truyện Tranh, Manga, Comic",Kim Đồng,Bìa mềm,208,Nhà Xuất Bản Kim Đồng
248176723,Đạo Làm Chồng Đảm Tập 8 [Tặng Kèm Standee PVC],29900,30000,100,0,5.0,22,"Một trận quyết đấu donut máu lửa, một buổi đánh golf không có hậu, một bữa cắm trại đổ mồ hôi sôi nước mắt, một cuộc tập huấn với cô cảnh sát tăng động… Những sự kiện bất thường diễn ra dồn dập đang g...",198,['Kousuke Oono'],"Truyện Tranh, Manga, Comic",NXB Kim Đồng,Bìa mềm,160,Nhà Xuất Bản Kim Đồng
249025717,BlueLock Tập 4 [Tặng Kèm Card PVC],33200,35000,1800,5,5.0,11,ĐỪNG CHIẾN THẮNG MỘT CÁCH “NGẪU NHIÊN” NỮA! ĐÃ LÀ MỘT TIỀN ĐẠO THÌ PHẢI THẮNG!!Bắt đầu trận đấu cuối cùng của vòng tuyển chọn đầu tiên tại BLUELOCK! Đội Z của nhóm Isagi sẽ đương đầu với một cuộc chi...,168,"['Muneyuki Kaneshiro', 'Yusuke Nomura']","Truyện Tranh, Manga, Comic",NXB Kim Đồng,Bìa mềm,192,Nhà Xuất Bản Kim Đồng
214077221,Tokyo 卍 Revengers - Tập 8,78000,115000,37000,32,5.0,20,"Mời các bạn thưởng thức Tokyo 卍 Revengers tập 8, phiên bản 2 trong 1 của Việt Nam (tương đương tập 15 và 16 bản Nhật), in trên giấy Bãi Bằng 80 gms! Không chỉ vậy, phiên bản này còn có OBI và PHỤ BẢN ...",233,['Ken Wakui'],"Truyện Tranh, Manga, Comic",IPM,Bìa mềm,386,Nhà Xuất Bản Hà Nội
215984893,Tokyo Revengers - Tập 9,74000,115000,41000,36,5.0,21,"Mời các bạn thưởng thức Tokyo Revengers tập 9, phiên bản 2 trong 1 của Việt Nam (tương đương tập 17 và 18 bản Nhật), in trên giấy Bãi Bằng 80 gms! Không chỉ vậy, phiên bản này còn có OBI và PHỤ BẢN MÀ...",241,['Ken Wakui'],"Truyện Tranh, Manga, Comic",IPM,Bìa mềm,386,Nhà Xuất Bản Hà Nội
207780301,Tokyo Revengers - Tập 7,71000,115000,44000,38,5.0,31,"Mời các bạn thưởng thức Tokyo Revengers tập 7, phiên bản 2 trong 1 của Việt Nam (tương đương tập 13 và 14 bản Nhật), in trên giấy Bãi Bằng 80 gms! Không chỉ vậy, phiên bản này còn có OBI và PHỤ BẢN MÀ...",359,['Ken Wakui'],"Truyện Tranh, Manga, Comic",IPM,Bìa mềm,386,Nhà Xuất Bản Hà Nội
16306339,Combo Shin - Cậu Bé Bút Chì - Bản Đặt Biệt (6 Tập),114000,114000,0,0,4.8,304,Combo Shin - Cậu Bé Bút Chì (Bản Đặt Biệt) (6 Tập)Crayon Shin-chan (tên tiếng Việt: Shin-cậu bé bút chì) của tác giả Yoshito Usui là một trong những bộ manga nổi tiếng của Nhật Bản. Sau khi tập 50 đư...,1716,['Yoshito Usui'],Sách tiếng Việt,Nhà Xuất Bản Kim Đồng,Bìa mềm,,Nhà Xuất Bản Kim Đồng
249381077,Chainsaw Man - Tập 10,42700,45000,2300,5,5.0,10,"Câu chuyện của Chainsaw Man mô tả một thế giới nơi ma quỷ và con người cùng tồn tại trên Trái đất, và trong đó con người có thể lập hiệp ước để đạt được sức mạnh của quỷ. Nhân vật chính là Denji, để ...",246,['Tatsuki Fujimoto'],"Truyện Tranh, Manga, Comic",NXB Trẻ,Bìa mềm,192,NXB Trẻ
254085702,Kỳ án siêu nhiên 13,33200,35000,1800,5,5.0,6,"Năm 11 tuổi, Kotoko Iwanaga bị yêu quái bắt cóc trong hai tuần và được yêu cầu trở thành ""Thần thông thái"" của họ. Cô nhanh chóng đồng ý nhưng phải trả giá bằng mắt phải và chân trái. Trong khi đó, Sa...",75,['Kyo Shirodaira'],"Truyện Tranh, Manga, Comic",NXB Trẻ,Bìa mềm,160,NXB Trẻ
13920941,Combo Doraemon - Truyện Dài (Trọn Bộ 24 Cuốn) - Tái Bản,512000,528000,16000,3,4.8,795,Nguyên mẫu Doraemon gồm 826 truyện ngắn do chính tác giả Fujiko.F.Fujio chọn lọc. Bộ truyện đã mang đến tiếng cười và gắn liền với kỷ niệm thời thơ ấu của biết bao thế hệ độc giả. Cuốn sách này tập hợ...,4146,['Fujiko.F.Fujio'],Sách tiếng Việt,Nhà Xuất Bản Kim Đồng,Bìa mềm,,Nhà Xuất Bản Kim Đồng
186434700,Người Bà Tài Giỏi Vùng Saga – Tập 8,43700,52000,8300,16,4.6,235,"Người bà tài giỏi vùng Saga 8 – Những con người nơi Saga cằn cỗiThời gian thấm thoắt thoi đưa, cậu nhóc Akihiro hay nhõng nhẽo, khóc nhè được gửi về sống với người bà “tài giỏi dữ thần” ở Saga nay đã...",2007,"['Yoshichi Shimada', 'Saburo Ishikawa']","Truyện Tranh, Manga, Comic",SkyComics,Bìa mềm,194,Nhà Xuất Bản Phụ Nữ Việt Nam
261969104,Fire Force 06,41000,43000,2000,5,4.8,6,"Truyện lấy bối cảnh thế giới khi con người đối mặt với hiện tượng “nhân thể bộc hỏa”, tức con người tự bốc cháy. Câu chuyện nói về những con người có năng lực và quyết tâm kết hợp với nhau...",45,['Atsushi Ohkubo'],"Truyện Tranh, Manga, Comic",NXB Trẻ,Bìa mềm,192,NXB Trẻ
252102669,Combo Sách - Người Bà Tài Giỏi Vùng Saga - Trọn Bộ 11 Cuốn - SkyComics ( Tặng Kèm Sổ Tay Xương Rồng ),486200,572000,85800,15,5.0,8,"Combo Sách - Người Bà Tài Giỏi Vùng Saga - Trọn Bộ 11 Cuốn - SkyComics ( Tặng Kèm Sổ Tay Xương Rồng )Trọn bộ 11 cuốn đã hoàn thành bộ truyện - Bản đặc biệt tặng kèm sổ tay xương rồng, mẫu ngẫu nhiên ...",121,"['Yoshichi Shimada', 'Saburo Ishikawa']","Truyện Tranh, Manga, Comic",Skycomic,Bìa mềm,2148,Nhà Xuất Bản Thế Giới
190605360,Người Bà Tài Giỏi Vùng Saga – Tập 1 (Tái Bản),43700,52000,8300,16,5.0,75,"NGƯỜI BÀ TÀI GIỎI VÙNG SAGA – Tạm biệt Hiroshima, xin chào Saga!Bộ truyện được họa sĩ Saburo Ishikawa minh họa dựa trên cuốn hồi ký của nghệ sĩ hài Yoshichi Shimada, kể về tuổi thơ bên người bà tại v...",710,"['Yoshichi Shimada', 'Saburo Ishikawa']","Truyện Tranh, Manga, Comic",SkyComics,Bìa mềm,220,Nhà Xuất Bản Phụ Nữ
253227579,Komi - Nữ Thần Sợ Giao Tiếp Tập 21,24000,25000,1000,4,5.0,7,"Điểm đến: New York – Hoa Kì. Trong chuyến du lịch ngoại khóa năm lớp 11, lần đầu tiên người đẹp sợ giao tiếp Komi được ra nước ngoài. Cô nàng căng thẳng khi phải giao tiếp bằng tiếng Anh, gặp khó khă...",100,['Tomohito Oda'],"Truyện Tranh, Manga, Comic",NXB Kim Đồng,Bìa mềm,192,Nhà Xuất Bản Kim Đồng
253227575,My Hero Academia - Học Viện Siêu Anh Hùng Tập 34: Nước Mĩ  - Tặng Kèm Bookmark Nhân Vật,23700,25000,1300,5,5.0,4,"Yêu cầu cứu viện từ Nhật Bản… quan trọng nhất là đích thân thầy All Might đã đứng ra nhờ giúp đỡ. Sao ta có thể không đi chứ. Hỡi gã All For One đang đe dọa an nguy của toàn thế giới kia, ta sẽ tiêu d...",105,['Kohei Horikoshi'],"Truyện Tranh, Manga, Comic",NXB Kim Đồng,Bìa mềm,192,Nhà Xuất Bản Kim Đồng
202450677,Chú Thuật Hồi Chiến Tập 8,22400,30000,7600,25,5.0,524,Nhóm Itadori đã đánh bại anh hai và anh ba trong “Chú thai cửu tương đồ” và thu hồi ngón tay Sukuna. Nhờ đó họ đã được đề cử lên làm thuật sư cấp 1. Ý đồ của Gojo khi chọn cách đi đường vòng là gì…!?...,2563,['Gege Akutami'],"Truyện Tranh, Manga, Comic",NXB Kim Đồng,Bìa mềm,192,Nhà Xuất Bản Kim Đồng
253366608,3x3 Eyes - Cô bé ba mắt - Tập 7,79100,90000,10900,12,5.0,5,"Bộ truyện kể về chuyến phiêu lưu kỳ vĩ của Pai - người sống sót cuối cùng của bộ tộc Sanjiyan Unkara và người hầu cận bất tử của cô - “Vô” Fujii Yakumo.Với ước nguyện trở thành con người, họ lên đườn...",83,['Yuzo Takada'],"Truyện Tranh, Manga, Comic",NXB Trẻ,Bìa mềm,384,NXB Trẻ
248176718,Đạo Làm Chồng Đảm Tập 8 (Bản Đặc Biệt) [Tặng Kèm Phụ Truyện Cảnh Sát Màu Nhiệm Policure],47400,50000,2600,5,5.0,27,"Một trận quyết đấu donut máu lửa, một buổi đánh golf không có hậu, một bữa cắm trại đổ mồ hôi sôi nước mắt, một cuộc tập huấn với cô cảnh sát tăng động… Những sự kiện bất thường diễn ra dồn dập đang g...",251,['Kousuke Oono'],"Truyện Tranh, Manga, Comic",NXB Kim Đồng,Bìa mềm,160,Nhà Xuất Bản Kim Đồng
194960721,Blue Period - Tập 03,47500,48000,500,1,5.0,253,"Blue Period - Tập 03Yataro Yaguchi là một học sinh xuất sắc nhưng có lối sống buông thả, không mục đích. Một ngày nọ, tận mắt chiêm ngưỡng bức tranh của một chị lớp trên ở CLB Mỹ thuật, Yataro hoàn t...",1388,['Yamaguchi Tsubasa'],"Truyện Tranh, Manga, Comic",NXB Trẻ,Bìa mềm,192,NXB Trẻ
252044261,Chú Thuật Hồi Chiến Tập 12: Limited Edition [Tặng Kèm Bọc Bảo Vệ Sách],64900,65000,100,0,5.0,50,Biến cố Shibuya càng trở nên hỗn loạn khi Zen'in Toji bất ngờ được triệu hồi! Lúc này Meimei đang trên đường tới sân ga để tiếp cận Geto. Chứng kiến cảnh tượng các trợ lí giám sát bị thương nặng khiến...,785,['Gege Akutami'],"Truyện Tranh, Manga, Comic",NXB Kim Đồng,Bìa mềm,192,Nhà Xuất Bản Kim Đồng
249025974,Dã Ngoại Thảnh Thơi - Yurucamp - Tập 10,28400,30000,1600,5,4.7,9,"“Xin chào, tôi là afro ro o Cảm ơn các bạn đã mua “Dã ngoại thảnh thơi” tập 10 10 10 Tôi đã lạc trong hang động dưới lòng đất kể ở tập 9 suốt 2 tháng trời trời ời Giá mà khi nào trên mặt đất đông đ...",133,['Afro'],"Truyện Tranh, Manga, Comic",NXB Kim Đồng,Bìa mềm,178,Nhà Xuất Bản Kim Đồng
184036405,Người Bà Tài Giỏi Vùng Saga – Tập 2,43700,52000,8300,16,4.8,83,"Người bà tài giỏi vùng Saga 2 – Đứa trẻ Saga đích thựcNăm Chiêu Hòa thứ 33 (1958), cậu bé Akihiro được mẹ gửi từ Hiroshima tới sống cùng bà ngoại tại vùng quê Saga nghèo khó. Kể từ đó cuộc sống của A...",757,"['Yoshichi Shimada', 'Saburo Ishikawa']","Truyện Tranh, Manga, Comic",Skybooks,Bìa mềm,226,Nhà Xuất Bản Phụ Nữ Việt Nam
162516353,"Doraemon - Tuyển Tập Theo Chủ Đề Tập 1: Những Tình Huống Dở Khóc Dở
Cười (Bìa Mềm) (Tái Bản 2022)",25000,35000,10000,29,5.0,1,Tuyển tập những câu chuyện Doraemon thú vị cùng chủ đề tình huống dở khóc dở cười....,10,['Fujiko F Fujio'],"Truyện Tranh, Manga, Comic",NXB Kim Đồng,Bìa mềm,284,Nhà Xuất Bản Kim Đồng
171825201,Người Bà Tài Giỏi Vùng Saga – Tập 7,41100,52000,10900,21,4.8,347,"Người bà tài giỏi vùng Saga 7 – Vị khách ngoại quốc xuất hiện!Cậu bé Akihiro vẫn đang sống cùng bà ngoại ở vùng ngoại ô Saga nghèo khó mà ấm áp tình người. Tuy rất nhớ người mẹ thân yêu ở Hiroshima, ...",2707,"['Yoshichi Shimada', 'Saburo Ishikawa']","Truyện Tranh, Manga, Comic",SkyComics,Bìa mềm,194,Nhà Xuất Bản Phụ Nữ
113526314,Sách - Doraemon truyện ngắn (lẻ tập từ 1 đến 20),18000,18000,0,0,0.0,0,"Những câu chuyện về chú mèo máy thông minh Doraemon và nhóm bạn Nobita, Shizuka, Suneo, Jaian, Dekisugi sẽ đưa chúng ta bước vào thế giới hồn nhiên, trong sáng đầy ắp tiếng cười với một kho bảo bối kì...",46,['Fujiko F Fujio'],"Truyện Tranh, Manga, Comic",NXB Kim Đồng,Bìa mềm,192,Nhà Xuất Bản Kim Đồng
262477209,Iruma giá đáo Tập 14 [Tặng kèm Postcard],24100,25000,900,4,5.0,4,"Bước sang ngày thứ 2 của Lễ Thu Hoạch, nhóm Iruma và Lied vẫn chưa kiếm được điểm nào. Họ đã bắt đầu săn lùng “Chiếc lá huyền thoại” nhằm xoay chuyển tình thế!!Trong lúc ấy, một mối nguy hiểm lớn đan...",29,['Osamu Nishi'],"Truyện Tranh, Manga, Comic",NXB Kim Đồng,Bìa mềm,192,Nhà Xuất Bản Kim Đồng
192124399,Blue Period Tập 2,35700,48000,12300,26,5.0,464,"Yataro Yaguchi là một học sinh xuất sắc nhưng có lối sống buông thả, không mục đích. Một ngày nọ, tận mắt chiêm ngưỡng bức tranh của một chị lớp trên ở CLB Mỹ thuật, Yataro hoàn toàn bị hút hồn và lần...",2054,['Yamaguchi Tsubasa'],"Truyện Tranh, Manga, Comic",NXB Trẻ,Bìa mềm,226,NXB Trẻ
252648900,Chainsaw man - Tập  11,41100,45000,3900,9,5.0,12,"Câu chuyện của Chainsaw Man mô tả một thế giới nơi ma quỷ và con người cùng tồn tại trên Trái đất, và trong đó con người có thể lập hiệp ước để đạt được sức mạnh của quỷ.Nhân vật chính là Denji, để h...",210,['Tatsuki Fujimoto'],"Truyện Tranh, Manga, Comic",NXB Trẻ,Bìa mềm,192,NXB Trẻ
262302131,Yu-Gi-Oh! GX Tập 9: Hồi Kết Của Trận Chiến Cực Hạn…!! [Tặng Kèm Bookmark PVC],35000,35000,0,0,4.5,2,"Judai & Manjome VS. Tragoedia!! Trận kịch chiến diễn ra… Giải đấu giữa hai học viện Nhật - Mĩ ngày một căng thẳng. Nhận lời thách đấu của Fubuki, Judai nhanh chóng cảm nhận được sự hiện hữu đầy ta...",44,"['Kazuki Takahashi', 'Naoyuki Kageyama']","Truyện Tranh, Manga, Comic",Kim Đồng,Bìa mềm,260,Nhà Xuất Bản Kim Đồng
257861636,Bluelock Tập 7 [Tặng kèm PVC Card],35000,35000,0,0,5.0,7,"MINH CHỨNG CHO MỖI “CÁ NH N” CHÍNH LÀ CHIẾN THẮNG KHI 1 CHỌI 1!THI ĐẤU SÒNG PHẲNG VỚI NHỮNG ĐỐI THỦ THIÊN TÀI!Ở vòng tuyển chọn thứ 2, trong “trận chiến giành kẻ địch” – người thắng chiêu mộ kẻ thua...",53,"['Muneyuki Kaneshiro', 'Yusuke Nomura']","Truyện Tranh, Manga, Comic",NXB Kim Đồng,Bìa mềm,192,Nhà Xuất Bản Kim Đồng
262783948,Fly Me To The Moon - Tóm Lại Là Em Dễ Thương Được Chưa - Tập 6,50000,59000,9000,15,5.0,1,"[ThaiHaBooks] Fly me to the moon (tên gốc: Tonikaku kawaii) – Tóm lại là em dễ thương, được chưa là bộ manga được sáng tác bởi tác giả Hata Kenjirou, được đăng dài kỳ trên tạp chí Weekly shounen Sunda...",26,['Hata Kenjirou'],"Truyện Tranh, Manga, Comic",Thái Hà,,200,Nhà Xuất Bản Hà Nội
